ScripID,ScripCode,ScripName,OurSectorClassification
604000,Elpro Inter ,Elpro Inter ,Un classified
935074,1140srei19  ,1140srei19  ,Un classified
536033,Axishyd6gp  ,Axishyd6gp  ,Un classified
935024,12mfl2016   ,12mfl2016   ,Un classified
949169,Eclc4d303   ,Eclc4d303   ,Un classified
949180,Ecld4d302   ,Ecld4d302   ,Un classified
935122,115mml2020d ,115mml2020d ,Un classified
949260,Ecle5g302   ,Ecle5g302   ,Un classified
935112,0mfl2019l   ,0mfl2019l   ,Un classified
961812,858hudco29  ,858hudco29  ,Un classified
935102,11mfl17f    ,11mfl17f    ,Un classified
531191,Filtron Eng.,Filtron Eng.,Un classified
538540,Rlfl        ,Rlfl        ,Un classified
800160,830goi2040  ,830goi2040  ,Un classified
538541,Angl        ,Angl        ,Un classified
538537,Omansh      ,Omansh      ,Un classified
800178,828goi2032  ,828goi2032  ,Un classified
538538,Welspun Ent ,Welspun Ent ,Un classified
538542,Goldcoinhf  ,Goldcoinhf  ,Un classified
531330,Dynamic Mic.,Dynamic Mic.,Un classified
948541,Rcl28sep12f ,Rcl28sep12f ,Un classified
972821,1012ifci27  ,1012ifci27  ,Un classified
948510,Rcl9jul12e  ,Rcl9jul12e  ,Un classified
538667,Sirohia     ,Sirohia     ,Un classified
949573,Ecli4i318   ,Ecli4i318   ,Un classified
948704,Ecll5f301   ,Ecll5f301   ,Un classified
948871,Rcl12feb13c ,Rcl12feb13c ,Un classified
949646,Ecl18112013 ,Ecl18112013 ,Un classified
934960,1125mfl19vi ,1125mfl19vi ,Un classified
538668,Naysaa      ,Naysaa      ,Un classified
934982,1225mmfl16  ,1225mmfl16  ,Un classified
538683,Relsensex   ,Relsensex   ,Un classified
947365,Ecl30jun11  ,Ecl30jun11  ,Un classified
947414,Ecl29jul11k ,Ecl29jul11k ,Un classified
538563,Adarsh      ,Adarsh      ,Un classified
949579,12ecl2014   ,12ecl2014   ,Un classified
947405,Ecl04jul11b ,Ecl04jul11b ,Un classified
948508,Rcl23jul12c ,Rcl23jul12c ,Un classified
538715,Dhabriya    ,Dhabriya    ,Un classified
935014,0mfl20k     ,0mfl20k     ,Un classified
935058,1250kfl15a  ,1250kfl15a  ,Un classified
538707,Rccl        ,Rccl        ,Un classified
949065,Rcl03apr13b ,Rcl03apr13b ,Un classified
538743,Greenfield  ,Greenfield  ,Un classified
935222,11mfl2016b  ,11mfl2016b  ,Un classified
947549,Bil24oct11f ,Bil24oct11f ,Un classified
972848,826iifcl28a ,826iifcl28a ,Un classified
935152,12mfl17     ,12mfl17     ,Un classified
949210,Rclindex15b ,Rclindex15b ,Un classified
935246,115mfl17c   ,115mfl17c   ,Un classified
504713,Hind.Wir Ltd,Hind.Wir Ltd,Un classified
538794,Jetinfra    ,Jetinfra    ,Un classified
947530,Kmp25oct11c ,Kmp25oct11c ,Un classified
935120,115mml2020c ,115mml2020c ,Un classified
538795,Sappl       ,Sappl       ,Un classified
935236,115mfl19i   ,115mfl19i   ,Un classified
935317,990ifci21d  ,990ifci21d  ,Un classified
935321,990ifci24f  ,990ifci24f  ,Un classified
948647,0gipl2014b  ,0gipl2014b  ,Un classified
935224,1125mfl16c  ,1125mfl16c  ,Un classified
521244,CHITRA.SPIN.,CHITRA.SPIN. (BSE code:521244)   ,Textile
532395,AXIT IT LTD ,AXIS-IT&T Ltd (BSE code:532395)   ,IT
506170,HIRAN ORGOCH,Hiran Orgoch (Bse Code: 506170 ),Chemicals
532305,IND-SWIFT LA,Ind Swift Laboratories Limited (BSE code:532305)   ,Pharmaceuticals
523222,SRM ENERGY  ,SRM ENERGY (BSE code:523222)   ,Power
531301,High Street ,High Street ,Textile
945849,Ecl07aug08  ,Ecl07aug08  ,Un classified
945749,Ecl05may08  ,Ecl05may08  ,Un classified
531597,Midland Poly,Midland Poly,Packaging
946208,Barclays86  ,Barclays86  ,Un classified
504746,Ind.Linkchai,Ind.Linkchai,Diversified
945884,Barclays32  ,Barclays32  ,Un classified
945795,Ecl09jul08  ,Ecl09jul08  ,Un classified
533275,Gyscoal     ,Gyscoal     ,Steel
533276,Bs Transcom ,Bs Transcom ,Infrastructure Facilities
533274,Prestige    ,Prestige    ,Real Estate
533217,HMVL        ,Hmvl        ,Media and Entertainment
513039,HIND.UDYOG(P,Hind.Udyog(P,Engineering
590114,ARUNJYOTI EN,Arunjyoti En,Retail
523232,CONT.PETRO  ,Cont.Petro  ,Oil and Gas
531760,FUSION FITT.,Fusion Fitt.,Engineering
750485,Trentrlr    ,Trentrlr    ,Un classified
500039,BANCO PROD. ,Banco Prod.  (Bse Code: 500039 ),Auto Ancillaries
531913,GOPAL IRON S,GOPAL IRON (BSE code:531913)   ,Steel
532783,DAAWAT      ,L.T. Overseas Limited (BSE code:532783)   ,Food Processing
524764,NUTRAPLUS PR,NUTRAPLUS PR (BSE code:524764)   ,Pharmaceuticals
532519,JK SUGAR LTD,JK Sugar Ltd (BSE code:532519)   ,Sugar
532234,NAT.ALUM    ,National Aluminium Company Limited (BSE code:532234)   ,Non Ferrous Metals
520121,ARCEE INDUST,ARCEE INDUST (BSE code:520121)   ,Plastic Processing
532992,CHL LTD     ,CHL Limited (BSE code:532992)   ,Tourism and Hotels
522195,FRONTIER SPR,FRONTIER SPR (BSE code:522195)   ,Auto Ancillaries
511000,MADHUS.SEC  ,Madhus.Sec   (Bse Code: 511000 ),Financial Services
524480,RIDHI SIDHI ,Riddhi Siddhi Gluco Biols Ltd. (BSE code:524480)   ,Dye Material
523373,MINI DIAMOND,MINI DIAMOND (BSE code:523373)   ,Fashion and personal items
523722,SVAM SOFTWAR,SVAM SOFTWAR (BSE code:523722)   ,IT
532884,REFEX REFRIG,Refex Refrigerants Ltd (BSE code:532884)   ,Others
501391,W.H.BRADY   ,W.H.Brady    (Bse Code: 501391 ),Engineering
500427,UNIFLEX CABL,Uniflex Cabl (Bse Code: 500427 ),Power
531310,AVAILABLE FI,AVAILAB FINC (BSE code:531310)   ,Financial Services
500043,BATA INDIA  ,Bata India   (Bse Code: 500043 ),Fashion and personal items
517571,IMPPOWERS   ,IMP Powers Ltd(NDA) (BSE code:517571)   ,Engineering
508989,NAVNEET PUBL,Navneet Publ (Bse Code: 508989 ),Media and Entertainment
506991,NOBLE EXPLO.,Noble Explo. (Bse Code: 506991 ),Others
502901,JAMSHRI RANJ,Jamshri Ranj (Bse Code: 502901 ),Textile
505750,JOSTS ENG.  ,Josts Eng.   (Bse Code: 505750 ),Engineering
500259,LYKA LABS   ,Lyka Labs    (Bse Code: 500259 ),Pharmaceuticals
500264,MAFATLAL IND,Mafatlal Ind (Bse Code: 500264 ),Textile
500366,ROLTA (I)   ,Rolta (I)    (Bse Code: 500366 ),IT
504335,Rutron Int. ,Rutron Int. ,Un classified
509024,Gold.Leg.Lea,Gold.Leg.Lea,Financial Services
501945,Hingir Rampu,Hingir Rampu,Others
945848,Ecl06aug08  ,Ecl06aug08  ,Un classified
972654,Ifci010811  ,Ifci010811  ,Un classified
533453,Pvr Ltd*    ,Pvr Ltd*    ,Un classified
533519,Lnt Fh      ,Lnt Fh      ,Financial Services
531846,Dr. Wellmans,Dr. Wellmans,Pharmaceuticals
533443,Sdf90d44d   ,Sdf90d44d   ,Un classified
524754,Guj.Meditech,Guj.Meditech,Personal Care
946652,Ecl30mar10  ,Ecl30mar10  ,Un classified
945689,Ecl08mar08  ,Ecl08mar08  ,Un classified
531207,Raymed Labs.,Raymed Labs.,Pharmaceuticals
533495,Welspun Glb ,Welspun Glb ,Textile
946455,Edelk2k915  ,Edelk2k915  ,Un classified
533506,Inventure   ,Inventure   ,Financial Services
934813,Stfncd 2oth ,Stfncd 2oth ,Un classified
972656,Ifci010811c ,Ifci010811c ,Un classified
531256,Praveen Prop,Praveen Prop,Un classified
972657,Ifci010811d ,Ifci010811d ,Un classified
533520,Indbull Wsl ,Indbull Wsl ,Retail
512163,Extol Comm. ,Extol Comm. ,Telecom
526849,Banaras Bead,Banaras Bead,Others
503635,Salasar Inv ,Salasar Inv ,Financial Services
533525,Religar Tec ,Religar Tec ,IT
511367,Meglon      ,Meglon      ,IT
506190,Sarvamang   ,Sarvamang   ,Others
632927,Eclerx      ,Eclerx      ,Un classified
524031,Patidar     ,Patidar     ,Pharmaceuticals
533543,Brooks Labs ,Brooks Labs ,Pharmaceuticals
934824,Scfncd2res  ,Scfncd2res  ,Un classified
523650,Redex Protec,Redex Protec,Engineering
945824,Kotaksec23  ,Kotaksec23  ,Un classified
531775,Cistro Tele.,Cistro Tele.,Fashion and personal items
530443,Kiran Syntex,Kiran Syntex,Textile
531402,Lws Knitwear,Lws Knitwear,Textile
526576,Nath Seeds  ,Nath Seeds  ,Food Processing
533552,Rupa & Co   ,Rupa & Co   ,Textile
531437,Prakash Wool,Prakash Wool,Textile
533553,Td Power    ,Td Power    ,Power
934821,Scfncd1res  ,Scfncd1res  ,Un classified
531163,Kemistar    ,Kemistar    ,Agricultural Related
934822,Scfncd1unr  ,Scfncd1unr  ,Un classified
519234,Siel        ,Siel        ,Food Processing
934826,Mflncd1     ,Mflncd1     ,Un classified
934828,Mflncd3     ,Mflncd3     ,Un classified
512329,Jarigold Tex,Jarigold Tex,Textile
533569,Srs Limited ,Srs Limited ,Diversified
972661,Ifci310111b ,Ifci310111b ,Un classified
533570,Axisgold    ,Axisgold    ,Financial Services
945836,Kmil15jul08 ,Kmil15jul08 ,Un classified
934830,Mfinncd1b   ,Mfinncd1b   ,Un classified
934829,Mfinncd1a   ,Mfinncd1a   ,Un classified
934832,Mfinncd1d   ,Mfinncd1d   ,Un classified
934834,Mfinncd1f   ,Mfinncd1f   ,Un classified
513721,Muskan Ferro,Muskan Ferro,Non Ferrous Metals
505529,Shyamlal Hol,Shyamlal Hol,Financial Services
513305,Moryo Ind   ,Moryo Ind   ,Others
946904,Kmpl151010a ,Kmpl151010a ,Un classified
531560,Aroma Ent   ,Aroma Ent   ,Financial Services
945863,Kmil16sep08 ,Kmil16sep08 ,Un classified
945873,Kmil18sep08 ,Kmil18sep08 ,Un classified
531648,Croitre     ,Croitre     ,Un classified
533581,Pg Electro  ,Pg Electro  ,Consumer Durables
945850,Efs08aug08  ,Efs08aug08  ,Un classified
526905,Nilchem Ind ,Nilchem Ind ,Chemicals
535387,Lakhotia Pol,Lakhotia Pol,Un classified
946485,Kmpl07jan10 ,Kmpl07jan10 ,Un classified
535431,Gcm Secu    ,Gcm Secu    ,Un classified
590133,Genera Agri ,Genera Agri ,Un classified
961764,734hudco23  ,734hudco23  ,Un classified
512067,Vishjyoti Tr,Vishjyoti Tr,Un classified
948259,Rcl7may14f  ,Rcl7may14f  ,Un classified
961765,751hudco28  ,751hudco28  ,Un classified
535466,Srl         ,Srl         ,Un classified
947374,Kmpl22jul11 ,Kmpl22jul11 ,Un classified
535467,Aifl        ,Aifl        ,Un classified
947083,Ecl28jan11b ,Ecl28jan11b ,Un classified
535458,Nrb Ind Bea ,Nrb Ind Bea ,Un classified
961772,688pfc2023  ,688pfc2023  ,Un classified
535310,Hrgessrg1   ,Hrgessrg1   ,Un classified
535486,Deltaltd    ,Deltaltd    ,Un classified
632757,Voltamp Tran,Voltamp Tran,Un classified
534479,Lkpfinance* ,Lkpfinance* ,Un classified
961767,719hudco28  ,719hudco28  ,Un classified
961763,717epl2028  ,717epl2028  ,Un classified
961773,704pfc2028  ,704pfc2028  ,Un classified
961760,704rec2028  ,704rec2028  ,Un classified
948703,Eclc4l201   ,Eclc4l201   ,Un classified
613375,Carbor.Uni  ,Carbor.Uni  ,Un classified
946782,Barclays178 ,Barclays178 ,Un classified
947303,Barclays231 ,Barclays231 ,Un classified
535789,Ibul Hsg Fin,Ibul Hsg Fin,Un classified
535910,Mmlf        ,Mmlf        ,Un classified
948317,Karvyb19    ,Karvyb19    ,Un classified
535917,Gcmcomm     ,Gcmcomm     ,Un classified
948548,Eclj5l201   ,Eclj5l201   ,Un classified
535916,Alsl        ,Alsl        ,Un classified
934890,0stfc18     ,0stfc18     ,Un classified
534749,Ipru1978    ,Ipru1978    ,Un classified
717502,Jsw Ncps    ,Jsw Ncps    ,Un classified
530131,Udaipur Ceme,Udaipur Ceme,Un classified
500458,Phil Corpn. ,Phil Corpn. ,Un classified
534719,Hoct370d22  ,Hoct370d22  ,Un classified
961779,871rec28    ,871rec28    ,Un classified
961778,826rec23    ,826rec23    ,Un classified
934897,0mfl14      ,0mfl14      ,Un classified
947384,Barclays245 ,Barclays245 ,Un classified
536493,Jkagri Gen  ,Jkagri Gen  ,Un classified
947321,Barclays239 ,Barclays239 ,Un classified
934892,12mfl16     ,12mfl16     ,Un classified
934894,12mfl15     ,12mfl15     ,Un classified
509945,Thacker     ,Thacker     ,Un classified
536507,Futlif Fas  ,Futlif Fas  ,Un classified
634091,Mcx Ltd     ,Mcx Ltd     ,Un classified
934905,0sifl16     ,0sifl16     ,Un classified
934898,0mfl15      ,0mfl15      ,Un classified
934906,1116sifl18  ,1116sifl18  ,Un classified
526941,Vaishno Cem.,Vaishno Cem.,Un classified
934904,1150sifl16  ,1150sifl16  ,Un classified
947356,Bill11jul11 ,Bill11jul11 ,Un classified
934911,12iifli16   ,12iifli16   ,Un classified
934914,12iifliv18  ,12iifliv18  ,Un classified
934913,12iifliii18 ,12iifliii18 ,Un classified
934891,1150mfl15   ,1150mfl15   ,Un classified
934912,12iiflii16  ,12iiflii16  ,Un classified
534564,Aseem Global,Aseem Global,Un classified
524434,Asian Petro ,Asian Petro ,Un classified
590127,Oripro Ltd  ,Oripro Ltd  ,Un classified
501261,Kratosener  ,Kratosener  ,Un classified
934846,1125tcfs14  ,1125tcfs14  ,Un classified
590128,Shree Tulsi ,Shree Tulsi ,Un classified
511024,Subway Fin. ,Subway Fin. ,Un classified
534598,Sepower     ,Sepower     ,Un classified
990003,928ioc16i   ,928ioc16i   ,Un classified
935234,1125mfl19h  ,1125mfl19h  ,Un classified
935300,0mfl2018d   ,0mfl2018d   ,Un classified
935315,940ifci19c  ,940ifci19c  ,Un classified
935313,0ifci19b    ,0ifci19b    ,Un classified
935226,0mfl2016d   ,0mfl2016d   ,Un classified
514366,Citizen Yarn,Citizen Yarn,Un classified
538834,Mel         ,Mel         ,Un classified
948767,Rcl05oct12i ,Rcl05oct12i ,Un classified
538835,Intellect   ,Intellect   ,Un classified
512367,Sheraton Pro,Sheraton Pro,Un classified
961833,855ireda29  ,855ireda29  ,Un classified
949599,Ecli4j303   ,Ecli4j303   ,Un classified
538500,Rfhxxvi29g  ,Rfhxxvi29g  ,Un classified
935282,105srei17c  ,105srei17c  ,Un classified
947561,Rcl21oct11f ,Rcl21oct11f ,Un classified
530801,Diamondinfo ,Diamondinfo ,Un classified
950035,Rcl27mar14  ,Rcl27mar14  ,Un classified
538856,Rcbfiiag    ,Rcbfiiag    ,Un classified
935180,12kfl2016   ,12kfl2016   ,Un classified
935333,1050mfl17   ,1050mfl17   ,Un classified
537293,Bslfcobarg  ,Bslfcobarg  ,Un classified
538898,Utirdpdaf1  ,Utirdpdaf1  ,Un classified
538926,Napl        ,Napl        ,Un classified
538928,Karnavati   ,Karnavati   ,Un classified
935339,0mfl16b     ,0mfl16b     ,Un classified
538923,Sofcom      ,Sofcom      ,Un classified
951598,172odpl17   ,172odpl17   ,Un classified
538941,Rcbfiibg    ,Rcbfiibg    ,Un classified
935170,13mmfl2017  ,13mmfl2017  ,Un classified
949480,Rcl04sep13b ,Rcl04sep13b ,Un classified
949737,Eclk5l301   ,Eclk5l301   ,Un classified
537380,Hcpo36mjrg  ,Hcpo36mjrg  ,Un classified
947546,Bil20oct11c ,Bil20oct11c ,Un classified
935351,940ifci25   ,940ifci25   ,Un classified
538987,Talbroseng  ,Talbroseng  ,Un classified
961818,848iifcl29a ,848iifcl29a ,Un classified
935258,115mfl16i   ,115mfl16i   ,Un classified
538653,Ammltd      ,Ammltd      ,Un classified
935327,1025mfl17   ,1025mfl17   ,Un classified
934865,Rfl17e      ,Rfl17e      ,Un classified
538858,Camsonbio   ,Camsonbio   ,Un classified
935278,1075srei16a ,1075srei16a ,Un classified
538857,Scc         ,Scc         ,Un classified
538862,Mymoney     ,Mymoney     ,Un classified
526977,Crimson     ,Crimson     ,Un classified
538860,Panafic     ,Panafic     ,Un classified
935252,1175mfl17vi ,1175mfl17vi ,Un classified
935162,1175mfl19   ,1175mfl19   ,Un classified
949664,1335ecl2015 ,1335ecl2015 ,Un classified
949665,131ecl2015  ,131ecl2015  ,Un classified
935182,0kfl2016    ,0kfl2016    ,Un classified
935383,849ntpc25   ,849ntpc25   ,Un classified
539043,Manakindltd ,Manakindltd ,Un classified
539044,Manaksteltd ,Manaksteltd ,Un classified
539045,Mnkalcoltd  ,Mnkalcoltd  ,Un classified
539046,Mnkcmiltd   ,Mnkcmiltd   ,Un classified
537484,Relnifty    ,Relnifty    ,Un classified
935066,1343kfl19   ,1343kfl19   ,Un classified
935375,125kfl2018e ,125kfl2018e ,Un classified
949388,Ecll5i301   ,Ecll5i301   ,Un classified
538873,Winycomm    ,Winycomm    ,Un classified
539117,Sujala      ,Sujala      ,Un classified
539132,Vegetable   ,Vegetable   ,Un classified
935427,0mfl2016g   ,0mfl2016g   ,Un classified
961775,801rec23    ,801rec23    ,Un classified
538808,D3yrceerg   ,D3yrceerg   ,Un classified
935421,975mfl17d   ,975mfl17d   ,Un classified
539006,Ptcil       ,Ptcil       ,Un classified
949081,Eclc5c302   ,Eclc5c302   ,Un classified
949061,Eclc5e301   ,Eclc5e301   ,Un classified
952201,1725kehii18 ,1725kehii18 ,Un classified
539177,Aiil        ,Aiil        ,Un classified
538918,Vanicom     ,Vanicom     ,Un classified
538982,Hfefrg      ,Hfefrg      ,Un classified
539148,Shivalik    ,Shivalik    ,Un classified
511128,Galaxy Con(P,Galaxy Con(P,Un classified
505283,KIRLOSAR PN ,Kirlosar Pn  (Bse Code: 505283 ),Engineering
500254,LLOYD STEEL ,Lloyd Steel  (Bse Code: 500254 ),Steel
507864,PION INVEST ,Pion Invest  (Bse Code: 507864 ),Financial Services
507490,RANA SUGARS ,Rana Sugars  (Bse Code: 507490 ),Sugar
500370,SALORA INT. ,Salora Int.  (Bse Code: 500370 ),Consumer Durables
946335,Abk301009   ,Abk301009   ,Un classified
911236,Unimer Pcd92,Unimer Pcd92,Un classified
531047,Adv Power   ,Adv Power   ,Financial Services
509053,Banas Fin.  ,Banas Fin.  ,Financial Services
507938,Manipalfin(P,Manipalfin(P,Financial Services
513307,Synthiko Foi,Synthiko Foi,Packaging
533278,Coal India  ,Coal India  ,Mining
513428,Indo Zinc   ,Indo Zinc   ,Non Ferrous Metals
500183,HIMACHAL FUT,Himachal Fut (Bse Code: 500183 ),Telecom
500405,SUPREME PETR,Supreme Petr (Bse Code: 500405 ),Petro Chemicals
500354,RAJSH.SUGAR ,Rajsh.Sugar  (Bse Code: 500354 ),Sugar
509966,VST INDUS.  ,Vst Indus.   (Bse Code: 509966 ),Cigarettes
503772,MODELLA WOOL,Modella Wool (Bse Code: 503772 ),Textile
632876,Everonn      (Bse Code: 632876 ),Everonn      (Bse Code: 632876 ),Un classified
517320,SAV INFOCOM ,Sav Infocom  (Bse Code: 517320 ),Power
972480,Nabard10309  (Bse Code: 972480 ),Nabard10309  (Bse Code: 972480 ),Un classified
946044,Edel27jan09  (Bse Code: 946044 ),Edel27jan09  (Bse Code: 946044 ),Un classified
524546,Shaba Chem.  (Bse Code: 524546 ),Shaba Chem.  (Bse Code: 524546 ),Pharmaceuticals
526957,UV BOARDS   ,Uv Boards    (Bse Code: 526957 ),Others
530187,ATHARV ENT  ,Atharv Ent   (Bse Code: 530187 ),Financial Services
934785,STFC NCDI   ,Stfc Ncdi    (Bse Code: 934785 ),Un classified
526325,ORIENT PRESS,Orient Press (Bse Code: 526325 ),Printing and stationary
505400,TEXMACO LTD.,Texmaco Ltd. (Bse Code: 505400 ),Engineering
502742,SINTEX IND. ,Sintex Ind.  (Bse Code: 502742 ),Diversified
700132,NETW18NCCPS ,Netw18nccps  (Bse Code: 700132 ),Un classified
972489,NABARD11208 ,Nabard11208 ,Un classified
934789,STFC NCDV   ,Stfc Ncdv   ,Un classified
533164,TEXMO PIPES ,Texmo Pipes ,Steel
533169,MAN INFRA   ,Man Infra   ,Construction and Building Materials
530781,INTER.HSG.FI,Inter.Hsg.Fi,Housing Finance
533168,ROSSELL TEA ,Rossell Tea ,Agricultural Related
961678,TATAINZCCBB ,Tatainzccbb ,Un classified
509917,Technojet Co,Technojet Co,Un classified
523054,BIN.TEX.PR(P,Bin.Tex.Pr(P,Retail
530295,SHRI RAJIV O,Shri Rajiv O,Others
531380,CENTENIAL SU,Centenial Su,HealthcareandHospitals
533177,IL&FS TRANS ,Il&Fs Trans ,Infrastructure Facilities
700131,ABAN31MAR07 ,Aban31mar07 ,Un classified
511557,PRO FIN CAP.,Pro Fin Cap.,Financial Services
946020,BARCLAYS64  ,Barclays64  ,Un classified
750477,HINDUJAFOLR ,Hindujafolr ,Un classified
524520,KMC SHIL    ,Kmc Shil    ,HealthcareandHospitals
533281,Techno Ele  ,Techno Ele  ,Engineering
531720,Alpha Graphi,Alpha Graphi,Engineering
533282,Gravita     ,Gravita     ,Non Ferrous Metals
946277,Barclays90  ,Barclays90  ,Un classified
532738,TANTIA CONS ,Tantia Constructions Limited (BSE code:532738)   ,Construction and Building Materials
934837,Rflncdo1c3  ,Rflncdo1c3  ,Un classified
934840,Rflncdo2c3  ,Rflncdo2c3  ,Un classified
533549,Dsp6ms11d   ,Dsp6ms11d   ,Un classified
526735,Ahmed.Gases ,Ahmed.Gases ,Chemicals
516110,Pharma Com(I,Pharma Com(I,Diversified
526598,Guj.Nar.Flya,Guj.Nar.Flya,Engineering
750511,Bajajhindlr ,Bajajhindlr ,Un classified
526355,Duro Pack   ,Duro Pack   ,Others
945788,Efs18jul08  ,Efs18jul08  ,Un classified
533605,Prakash Con ,Prakash Con ,Construction and Building Materials
533602,Leshaind    ,Leshaind    ,Diversified
533608,Rdb Rasayan ,Rdb Rasayan ,Packaging
507506,Girdhar. Sug,Girdhar. Sug,Sugar
946898,Ecl30sep10d ,Ecl30sep10d ,Un classified
946197,Edlsrf2f901 ,Edlsrf2f901 ,Un classified
512099,Punit Commer,Punit Commer,Others
530565,Archana Soft,Archana Soft,Financial Services
532090,Trendy Knit.,Trendy Knit.,Textile
533629,Tijaria Ppl ,Tijaria Ppl ,Plastic Processing
934836,Rflncdo1c2  ,Rflncdo1c2  ,Un classified
500426,Uni Tubes Lt,Uni Tubes Lt,Steel
533632,Onelife Cap ,Onelife Cap ,Financial Services
517403,Sun Source  ,Sun Source  ,Others
526403,REGENCY HOSP,Regency Hosp,HealthcareandHospitals
700064,S.Kumar S(P4,S.Kumar S(P4,Un classified
531472,CYBELE IND  ,CYBELE IND (BSE code:531472)   ,Engineering
500023,ASIAN HOTELS,Asian Hotels (Bse Code: 500023 ),Tourism and Hotels
531360,GOLECHA GLOB,GOLECHHA GLOBAL INR10 (BSE code:531360)   ,Financial Services
532958,ETC NETWORK ,ETC Network Ltd. (BSE code:532958)   ,Media and Entertainment
531752,WELLWORTH OV,Wellworth Overseas Ltd(NDA) (BSE code:531752)   ,Others
526751,GRATEX INDS.,GRATEX INDS. (BSE code:526751)   ,Others
532711,SUNIL HITECH,Sunil Hitech Engineers Limited (BSE code:532711)   ,Engineering
526109,PRICOL LTD. ,Pricol Limited (BSE code:526109)   ,Auto Ancillaries
507817,WIRES FABRIK,Wires Fabrik (Bse Code: 507817 ),Engineering
513262,ST.STR.WHEEL,Steel Strips Wheels Ltd. (BSE code:513262)   ,Auto Ancillaries
530289,SP CAPITAL  ,S P CAPITAL (BSE code:530289)   ,Financial Services
531831,UNISYS SOFT.,Unisys Soft. (Bse Code: 531831 ),IT
533163,ARSS INFRA  ,Arss Infra   (Bse Code: 533163 ),Infrastructure Facilities
